input/20Tasks_200_S_M.npy
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[32, 20, 24, 46, 32, 24, 27, 27, 20, 27, 20, 26, 32, 32, 20, 27, 23]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[27, 20, 20, 44, 27, 20, 26, 26, 20, 26, 20, 24, 27, 29, 20, 30, 25]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[27, 20, 18, 39, 31, 18, 26, 29, 20, 28, 20, 25, 31, 27, 20, 29, 25]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[23, 20, 19, 36, 25, 19, 23, 19, 20, 19, 20, 19, 25, 25, 20, 23, 19]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[23, 20, 18, 34, 23, 18, 23, 23, 20, 23, 20, 21, 23, 23, 20, 23, 19]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[34, 20, 24, 60, 36, 24, 34, 26, 20, 26, 20, 26, 36, 38, 20, 34, 28]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[32, 20, 23, 45, 38, 23, 29, 26, 20, 26, 20, 26, 38, 33, 20, 26, 23]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[27, 20, 20, 39, 29, 20, 24, 24, 20, 24, 20, 24, 29, 30, 20, 28, 22]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[34, 20, 24, 53, 34, 24, 30, 29, 20, 29, 20, 29, 34, 34, 20, 30, 25]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[28, 20, 24, 40, 30, 24, 24, 26, 20, 26, 20, 24, 30, 30, 20, 28, 23]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[29, 20, 22, 52, 31, 22, 28, 30, 20, 30, 20, 27, 31, 31, 20, 30, 25]
