input/20Tasks_200_L_M.npy
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[42, 20, 32, 121, 116, 32, 69, 34, 20, 34, 20, 34, 116, 44, 20, 34, 34]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[44, 20, 26, 120, 108, 26, 63, 28, 20, 28, 20, 28, 108, 42, 20, 28, 28]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[47, 20, 35, 119, 119, 35, 73, 43, 20, 35, 20, 35, 119, 46, 20, 43, 35]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[33, 20, 27, 104, 101, 27, 64, 25, 20, 25, 20, 25, 102, 35, 20, 25, 25]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[32, 20, 24, 88, 88, 24, 50, 30, 20, 25, 20, 25, 88, 34, 20, 30, 28]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[41, 20, 28, 110, 104, 28, 60, 30, 20, 30, 20, 30, 104, 42, 20, 30, 30]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[26, 20, 19, 75, 69, 19, 43, 23, 20, 23, 20, 23, 69, 27, 20, 24, 23]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[34, 20, 24, 109, 109, 24, 58, 28, 20, 28, 20, 28, 109, 35, 20, 30, 28]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[30, 20, 25, 100, 100, 25, 52, 29, 20, 29, 20, 29, 100, 32, 20, 30, 28]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[42, 20, 28, 121, 121, 28, 66, 32, 20, 28, 20, 28, 121, 40, 20, 34, 34]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[48, 20, 30, 129, 129, 30, 69, 31, 20, 31, 20, 31, 129, 46, 20, 35, 35]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[32, 20, 26, 99, 83, 26, 55, 32, 20, 32, 20, 32, 83, 35, 20, 34, 30]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[29, 20, 19, 73, 65, 19, 44, 23, 20, 23, 20, 23, 65, 29, 20, 23, 23]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[36, 20, 27, 120, 120, 27, 65, 31, 20, 31, 20, 31, 120, 40, 20, 31, 30]
[ILPcarry, ILPblock, ILPjit, Inflation, ILPbaseline, Combo, TDA, TDAcarry, TDAblock, TDAjit, TDAjitblock, TDAmix, CTbaseline, CTcarry, CTblock, CTjit, CTmix]
[42, 20, 28, 121, 111, 28, 67, 38, 20, 36, 20, 36, 111, 44, 20, 38, 36]
